message_id,timestamp,asset_id,motor_current_peak_amps,motor_current_avg_amps,throw_duration_ms,vibration_peak_g,ambient_temp_c,label_anomaly
5dff9e64-58f3-49c3-94a4-83724f92ab13,2026-08-18T06:18:22.905810Z,PM-42-EAST,4.63,3.16,3001,0.149,25.2,0
b680e2c7-f53d-4bdc-a2bc-441f1cc7bc5a,2026-08-16T11:55:22.905810Z,PM-42-EAST,4.71,3.06,3134,0.115,30.1,0
564344b2-53fe-4d6d-aa09-6084d13eff23,2026-08-12T15:42:22.905810Z,PM-42-EAST,4.54,3.2,2821,0.114,33.2,0
7ace1483-8d3f-44d2-a1ff-965721059fb1,2026-08-18T21:26:22.905810Z,PM-42-EAST,5.23,3.54,3108,0.058,27.9,0
bbfe9d14-45f4-4290-8b74-423ef3aec81f,2026-08-18T16:08:22.905810Z,PM-42-EAST,5.02,3.21,2897,0.108,15.7,0
c3c73118-f4f3-49d6-9caa-e2a4bbb91073,2026-08-12T17:18:22.905810Z,PM-42-EAST,5.44,3.0,3137,0.092,17.4,0
cabf5689-ddeb-44b0-a286-04596589a605,2026-08-06T05:10:22.905810Z,PM-42-EAST,4.52,3.75,3061,0.13,30.7,0
35efc439-f50e-4977-bdfc-25f2c1e751ca,2026-08-08T07:33:22.905810Z,PM-42-EAST,5.47,3.28,3145,0.061,21.8,0
e483b114-24da-4add-93e1-79435870f1c2,2026-08-08T14:06:22.905810Z,PM-42-EAST,4.72,3.05,2890,0.129,35.8,0
cbc18e50-c78b-4434-aadc-0694670341ab,2026-08-15T10:36:22.905810Z,PM-42-EAST,4.59,3.67,3094,0.051,19.5,0
95836ad0-43fe-4d64-8f72-556ba504402b,2026-08-19T03:58:22.905810Z,PM-42-EAST,5.06,3.41,2905,0.108,32.6,0
8e7d1e3c-3b5f-4842-ad93-c29de0307c75,2026-08-13T09:12:22.905810Z,PM-42-EAST,5.07,3.6,2850,0.144,33.8,0
5836cdfc-0412-4cd5-8308-f0e4b3d80805,2026-08-08T08:48:22.905810Z,PM-42-EAST,4.57,3.46,2987,0.091,33.1,0
2c569514-ec72-44c6-9ea1-0ca29cc45e67,2026-08-12T02:25:22.905810Z,PM-42-EAST,5.34,3.27,3068,0.125,35.3,0
792899d5-fad9-416e-befc-1479d05f0961,2026-08-19T07:42:22.905810Z,PM-42-EAST,5.4,3.8,2868,0.058,17.9,0
af348ab2-b5e4-476b-b893-af44bb435a20,2026-08-11T14:33:22.905810Z,PM-42-EAST,5.06,3.28,2974,0.145,21.4,0
1e8bd5eb-0a71-47d5-ad61-fb1d99a9774c,2026-08-05T23:54:22.905810Z,PM-42-EAST,4.98,3.26,3134,0.099,36.4,0
cea0ebb1-71c3-47a5-a982-d32df2809fb8,2026-08-19T23:24:22.905810Z,PM-42-EAST,5.2,3.49,2946,0.082,35.8,0
68279dec-1c3c-4483-9c84-31dbe74f2efd,2026-08-07T01:58:22.905810Z,PM-42-EAST,4.6,3.7,2876,0.145,15.0,0
5f7a70ae-136a-4ac8-90f0-3db8e84ba797,2026-08-15T04:38:22.905810Z,PM-42-EAST,5.36,3.04,2937,0.093,38.1,0
760e43a5-13d0-4c91-8360-84f4060965ee,2026-08-16T13:48:22.905810Z,PM-42-EAST,5.44,3.63,3176,0.118,29.5,0
cd58e42b-0b9c-4ebf-a0fe-438fbeb5339b,2026-08-08T04:32:22.905810Z,PM-42-EAST,5.15,3.2,3063,0.088,18.6,0
663fe83a-1e6b-413c-a60e-bf7f7a546510,2026-08-14T11:02:22.905810Z,PM-42-EAST,5.05,3.22,3053,0.131,35.2,0
06a9bbff-c0ee-42c6-9bb0-e3c32c06241f,2026-08-10T22:30:22.905810Z,PM-42-EAST,4.75,3.78,3117,0.089,30.3,0
faf46064-b25f-471d-8be5-b4f0c2b686bc,2026-08-10T09:46:22.905810Z,PM-42-EAST,5.24,3.43,2972,0.149,29.2,0
e59d47dc-0309-4dee-8723-4a1c9098ffc7,2026-08-12T14:48:22.905810Z,PM-42-EAST,4.79,3.18,2849,0.131,35.6,0
6c41957c-c855-41ae-89ea-88358e5a1617,2026-08-06T20:42:22.905810Z,PM-42-EAST,5.01,3.21,2964,0.144,21.5,0
6b180881-9414-4296-a862-d9a1c857d5d7,2026-08-06T07:37:22.905810Z,PM-42-EAST,8.29,4.82,4995,0.434,36.5,1
765901aa-2701-498a-9af2-1df80cbd3d60,2026-08-20T16:40:22.905810Z,PM-42-EAST,5.18,3.27,3155,0.081,30.6,0
53c4e03f-7c18-48f9-86ab-973e0cf052e8,2026-08-15T17:57:22.905810Z,PM-42-EAST,4.92,3.75,3036,0.117,21.9,0
e8358e8c-8a2a-4b39-94c0-0113eff7fcb5,2026-08-12T17:18:22.905810Z,PM-42-EAST,4.78,3.14,2979,0.13,15.9,0
9b17f98b-5187-4abb-adeb-21b5bbe1553a,2026-08-07T04:08:22.905810Z,PM-42-EAST,5.49,3.45,2826,0.062,38.6,0
9d9b6175-a689-496f-a9f5-ae1985478a82,2026-08-20T00:30:22.905810Z,PM-42-EAST,4.69,3.3,2911,0.129,16.3,0
d7394459-25ad-40ed-a926-f65eb05231be,2026-08-20T01:26:22.905810Z,PM-42-EAST,4.87,3.55,2840,0.052,29.0,0
f8d92161-9aec-4cc0-92c7-e7b0fcc4aa66,2026-08-09T23:58:22.905810Z,PM-42-EAST,5.44,3.04,3130,0.147,34.2,0
507480f8-c7f9-4072-a2f9-a390d796612f,2026-08-08T14:33:22.905810Z,PM-42-EAST,5.12,3.54,2908,0.087,37.4,0
79a3cfc2-d03c-41ec-8fd5-b9ae7d0b593a,2026-08-20T11:00:22.905810Z,PM-42-EAST,5.45,3.56,3090,0.144,28.0,0
a10407b7-e8ea-4bbd-9ad4-e09b1edee71a,2026-08-11T04:06:22.905810Z,PM-42-EAST,5.15,3.29,2819,0.128,31.5,0
fb6ca519-090e-4c28-a96d-9f518d663ed4,2026-08-09T04:54:22.905810Z,PM-42-EAST,5.44,3.63,2834,0.08,18.3,0
353eacb1-320a-4fe7-975f-8d2f63db2896,2026-08-12T01:21:22.905810Z,PM-42-EAST,4.78,3.74,3022,0.056,15.1,0
f1c32310-7f92-464e-89a4-60f8f27c78f9,2026-08-12T15:28:22.905810Z,PM-42-EAST,4.53,3.4,2835,0.108,32.0,0
b0d6c0c3-f13a-41f5-b1f0-c713228108cd,2026-08-10T02:18:22.905810Z,PM-42-EAST,4.83,3.36,2934,0.14,18.5,0
f36a3502-76a1-44d3-bac3-eb4e24c77aff,2026-08-11T12:58:22.905810Z,PM-42-EAST,4.73,3.13,2898,0.08,35.5,0
d825a90a-4e65-43bf-a5ee-7e773e16bed8,2026-08-13T06:41:22.905810Z,PM-42-EAST,5.25,3.29,3036,0.088,19.1,0
b941da99-31a8-40d8-8cfd-9fca5e02ff8a,2026-08-13T21:00:22.905810Z,PM-42-EAST,4.99,3.35,2934,0.13,15.3,0
5e984dfa-5a97-405c-98f2-eaffedb0af36,2026-08-08T17:03:22.905810Z,PM-42-EAST,4.9,3.34,3162,0.075,34.4,0
314c71f8-b4f6-4604-84e3-8f319dcc6d3a,2026-08-10T17:50:22.905810Z,PM-42-EAST,4.95,3.08,2861,0.087,34.4,0
6452fdfa-09ef-4c2d-85b0-8d53fd44d959,2026-08-17T03:06:22.905810Z,PM-42-EAST,5.04,3.73,3051,0.061,17.0,0
d45eb705-6525-40fa-a690-506b74195108,2026-08-12T19:20:22.905810Z,PM-42-EAST,4.98,3.68,3037,0.106,31.9,0
36282402-67be-46ec-ab6c-745537898d7e,2026-08-14T06:44:22.905810Z,PM-42-EAST,5.16,3.15,2948,0.079,29.4,0
56d16503-57ad-4f11-aed4-3077b96bd6ea,2026-08-18T16:18:22.905810Z,PM-42-EAST,5.07,3.21,2862,0.146,21.0,0
ed696ce4-31ff-4bf9-b0ad-a3cc3c344cd4,2026-08-11T23:44:22.905810Z,PM-42-EAST,5.41,3.74,3110,0.097,28.3,0
01cbf8d4-dfb9-46ff-8190-09eb46d81282,2026-08-21T02:12:22.905810Z,PM-42-EAST,4.97,3.3,2919,0.067,21.3,0
06c85ca2-3c76-4bbc-a379-3674d18cddb3,2026-08-18T18:45:22.905810Z,PM-42-EAST,4.91,3.74,3083,0.135,28.2,0
a34d4d42-3161-4cf4-8a95-c3e3de3f6928,2026-08-21T11:10:22.905810Z,PM-42-EAST,5.19,3.27,3006,0.076,39.4,0
7210fe4b-f9bd-41c3-adc7-a527dc353ff3,2026-08-08T19:33:22.905810Z,PM-42-EAST,5.46,3.02,3156,0.134,17.4,0
6fd4c0ce-34f6-4d64-afdf-39d823df1994,2026-08-06T11:00:22.905810Z,PM-42-EAST,5.07,3.57,2851,0.114,17.9,0
faab6528-a013-4ae7-88c5-8ef666f2d8f7,2026-08-13T21:02:22.905810Z,PM-42-EAST,4.68,3.32,2808,0.14,20.5,0
b27ca9f0-d64e-4dab-8307-a73946a9d571,2026-08-13T07:18:22.905810Z,PM-42-EAST,4.85,3.43,3052,0.128,21.1,0
f17415e1-558c-42c5-8c67-d580bab4dd4c,2026-08-16T07:18:22.905810Z,PM-42-EAST,4.58,3.1,2824,0.119,38.0,0
c57ff56e-c5f2-4790-80c8-310851196621,2026-08-09T03:58:22.905810Z,PM-42-EAST,5.1,3.71,3032,0.109,29.6,0
feeac7f1-8c74-47fd-9b88-27942aec4afe,2026-08-07T09:08:22.905810Z,PM-42-EAST,5.22,3.53,2896,0.11,22.7,0
701c74df-cd45-499c-a641-de9f2c50b570,2026-08-22T09:18:22.905810Z,PM-42-EAST,7.79,5.2,4212,0.401,18.1,1
0c084bbb-4b06-4f08-b612-cd394d255f04,2026-08-07T02:15:22.905810Z,PM-42-EAST,4.56,3.12,2888,0.125,32.3,0
0877a088-8087-43d7-b0a1-5f70f0c7b76b,2026-08-22T11:18:22.905810Z,PM-42-EAST,4.87,3.37,2935,0.059,28.0,0
db0130a1-0a7c-4981-b812-429221da718c,2026-08-12T05:48:22.905810Z,PM-42-EAST,5.06,3.61,3081,0.137,22.3,0
1845ccb1-d0c6-4b1c-978c-e75d8b9c7288,2026-08-12T13:30:22.905810Z,PM-42-EAST,4.93,3.35,3117,0.091,22.6,0
950cc577-750e-4fae-aa85-33fa92199516,2026-08-19T06:11:22.905810Z,PM-42-EAST,5.08,3.61,2973,0.062,28.7,0
039edbde-c076-4c48-a6ea-dc56b62565f9,2026-08-08T22:48:22.905810Z,PM-42-EAST,5.02,3.08,3167,0.132,17.0,0
222bc582-5b9d-4ffd-b1ff-ab58d7e2e44b,2026-08-21T03:43:22.905810Z,PM-42-EAST,4.83,3.05,2940,0.092,37.4,0
5d3600b3-ce3c-4519-92cd-91fe9c9f5441,2026-08-12T07:58:22.905810Z,PM-42-EAST,5.0,3.74,2826,0.121,29.2,0
13b9d908-32bf-4925-a3b5-7b2188c38896,2026-08-11T10:21:22.905810Z,PM-42-EAST,5.35,3.24,3018,0.064,35.9,0
b2e6ea45-a23f-4de8-b6ca-7c626bc44241,2026-08-20T15:44:22.905810Z,PM-42-EAST,4.5,3.68,3036,0.131,38.7,0
1a508102-7b86-4400-b824-500e03358ffc,2026-08-18T20:19:22.905810Z,PM-42-EAST,4.6,3.4,3116,0.111,28.1,0
27b771e2-e933-499b-b0f2-262a73f20e34,2026-08-07T11:18:22.905810Z,PM-42-EAST,5.01,3.5,3057,0.103,39.3,0
53f131f0-39ee-4ee3-b70b-4ce13431f9dd,2026-08-14T06:38:22.905810Z,PM-42-EAST,4.8,3.17,3052,0.127,17.4,0
1f799a62-17de-4323-bd5f-ac9375d74396,2026-08-13T01:26:22.905810Z,PM-42-EAST,8.28,5.85,4169,0.437,39.8,1
2641e723-bf6e-483f-b046-87fb7172b28b,2026-08-07T11:48:22.905810Z,PM-42-EAST,5.47,3.72,3194,0.094,33.5,0
d16b4c16-f4da-4cba-ac39-f1f218c1f7bd,2026-08-07T19:26:22.905810Z,PM-42-EAST,4.92,3.7,3143,0.064,26.1,0
7dd5e25b-4766-4529-bc31-d3098c670829,2026-08-11T13:25:22.905810Z,PM-42-EAST,5.35,3.1,3169,0.075,27.4,0
387dbda8-4ac7-4057-bd85-7e3b761d136d,2026-08-19T16:48:22.905810Z,PM-42-EAST,5.16,3.07,2867,0.071,33.5,0
0a7d70c2-a3a1-4701-9981-713c9484c992,2026-08-20T01:08:22.905810Z,PM-42-EAST,6.56,5.8,4202,0.446,16.8,1
58c72cd1-8e50-49a2-ad68-675f0cc96cda,2026-08-10T23:30:22.905810Z,PM-42-EAST,5.26,3.48,2999,0.129,31.9,0
4d43b19f-4d39-4fd6-82a9-c5949e54ba1c,2026-08-17T06:51:22.905810Z,PM-42-EAST,4.63,3.14,3066,0.144,38.2,0
625120e3-cdc4-4d75-80ea-6ad50a87be4f,2026-08-16T08:50:22.905810Z,PM-42-EAST,4.71,3.19,3111,0.094,21.0,0
0906529c-42e3-4e8b-afc3-109aa31d916e,2026-08-18T06:58:22.905810Z,PM-42-EAST,4.52,3.58,2863,0.101,30.1,0
db3fbd54-40ea-4d6c-abfe-5af96fe8554f,2026-08-08T12:06:22.905810Z,PM-42-EAST,4.52,3.01,2923,0.077,17.5,0
22b183aa-6bfa-4ac3-a011-af50eea866f9,2026-08-11T16:29:22.905810Z,PM-42-EAST,5.47,3.54,2989,0.083,39.5,0
a0331fa6-6648-49e9-8616-576b4e925a7d,2026-08-17T02:38:22.905810Z,PM-42-EAST,4.52,3.22,3189,0.1,34.4,0
4fda952f-34fb-4c62-8c17-9f88dcae8735,2026-08-12T16:12:22.905810Z,PM-42-EAST,4.66,3.19,3004,0.07,27.0,0
abe483a8-414b-4888-af60-f8892a0c638f,2026-08-17T03:58:22.905810Z,PM-42-EAST,4.71,3.7,3197,0.116,38.7,0
31bae7a9-b381-4478-a095-b55080588b75,2026-08-12T01:42:22.905810Z,PM-42-EAST,5.28,3.67,3168,0.056,38.4,0
2cbacc6f-3e0a-4c69-abc7-c37dee21f1fb,2026-08-13T01:12:22.905810Z,PM-42-EAST,5.42,3.69,3013,0.081,31.5,0
68a044e7-77c3-4eb4-b791-f4db13f1fd86,2026-08-08T21:20:22.905810Z,PM-42-EAST,5.09,3.58,3179,0.1,25.6,0
6eb12ea9-409a-4fe1-9add-706638bc077e,2026-08-20T19:42:22.905810Z,PM-42-EAST,5.29,3.65,2878,0.144,40.0,0
0fbcec09-968b-4898-87b9-52f2187017a0,2026-08-19T13:33:22.905810Z,PM-42-EAST,5.47,3.5,2924,0.058,24.5,0
66ade864-5976-4e12-9c82-d7a0a3986db7,2026-08-09T13:34:22.905810Z,PM-42-EAST,5.02,3.55,3095,0.103,15.2,0
b651133d-2b4d-47e5-930d-8a8bd0f3e63c,2026-08-19T07:20:22.905810Z,PM-42-EAST,5.2,3.26,3179,0.105,22.4,0
33c6f1f3-d94e-45c2-905a-10779c3e027e,2026-08-23T21:18:22.905810Z,PM-42-EAST,4.53,3.42,2848,0.128,38.1,0
12317096-e3dd-410e-8296-1e3b3c7b7bff,2026-08-14T19:26:22.905810Z,PM-42-EAST,4.56,3.33,2958,0.09,22.2,0
c2ebdff7-240a-4962-bf01-f5cff027aa9b,2026-08-19T17:28:22.905810Z,PM-42-EAST,5.12,3.39,3048,0.069,25.0,0
b67d3aad-c5d1-46a1-b56b-e236cd13d0b1,2026-08-12T13:33:22.905810Z,PM-42-EAST,4.68,3.23,3072,0.09,18.4,0
d48233d2-a3f2-47e9-89e0-7ddd6056cb05,2026-08-15T04:54:22.905810Z,PM-42-EAST,5.49,3.65,3053,0.077,18.6,0
ffcd61cc-1123-435d-ac52-5b1a783d305f,2026-08-22T10:53:22.905810Z,PM-42-EAST,4.6,3.59,2944,0.062,25.7,0
291e1bb7-d351-4586-a9b7-e5de6f27d4eb,2026-08-13T06:36:22.905810Z,PM-42-EAST,4.84,3.58,2871,0.08,32.5,0
8689b771-29de-45e9-bda7-d32a4c5f935b,2026-08-22T12:43:22.905810Z,PM-42-EAST,4.55,3.05,3100,0.053,17.6,0
2dec82a8-40fe-4c17-952b-c36fa84e1d28,2026-08-15T15:02:22.905810Z,PM-42-EAST,4.61,3.68,3071,0.057,34.3,0
67c06471-482e-485f-b0a4-aefe60504e90,2026-08-09T16:30:22.905810Z,PM-42-EAST,4.94,3.54,2829,0.148,33.6,0
fa29a57c-e25d-4c54-844f-76687bf8bd4c,2026-08-22T15:28:22.905810Z,PM-42-EAST,4.75,3.46,3198,0.056,29.5,0
a7d84c2a-f243-4d01-b4d5-1137898c6447,2026-08-19T00:34:22.905810Z,PM-42-EAST,5.08,3.74,2872,0.134,18.7,0
76e999cd-ec74-4cea-ab5b-63f2bb1f56e2,2026-08-10T09:18:22.905810Z,PM-42-EAST,4.97,3.23,3057,0.125,26.1,0
48e7e3a6-e395-49a7-bb9d-a1769a4b64a1,2026-08-16T17:55:22.905810Z,PM-42-EAST,5.19,3.67,3048,0.122,22.8,0
54829c5d-9ff1-4577-8103-3de743dd54e4,2026-08-21T19:02:22.905810Z,PM-42-EAST,5.13,3.68,2810,0.101,24.9,0
9f862a36-d064-4008-abb3-7f1e6b218498,2026-08-09T18:06:22.905810Z,PM-42-EAST,4.79,3.02,2946,0.148,15.6,0
33b6c362-f6e4-4cd8-8e97-5e3c2c09e1e3,2026-08-06T17:46:22.905810Z,PM-42-EAST,4.67,3.59,2982,0.129,26.6,0
5c0051cd-e94b-4cf0-8fcf-782467a1536d,2026-08-07T01:58:22.905810Z,PM-42-EAST,5.34,3.52,3046,0.06,21.7,0
99ef2253-8dcd-4cb3-a46d-b707a79447fe,2026-08-19T21:54:22.905810Z,PM-42-EAST,4.99,3.17,3023,0.119,21.4,0
9fb46776-c957-49a3-b5a4-16e61338679e,2026-08-12T03:59:22.905810Z,PM-42-EAST,5.19,3.29,2920,0.068,34.9,0
a4f34520-cd42-451f-8658-711e67c9fae8,2026-08-13T12:54:22.905810Z,PM-42-EAST,5.13,3.43,2998,0.092,27.8,0
1a757539-94a7-4d0d-accb-28bd1a76d0a6,2026-08-24T10:09:22.905810Z,PM-42-EAST,5.44,3.52,2900,0.148,36.9,0
364d37e8-785d-40b1-9cbc-1bea71b05e5d,2026-08-14T06:08:22.905810Z,PM-42-EAST,4.63,3.2,2855,0.106,23.0,0
2fdc9cb1-c624-4b39-9bb9-49659c3114bd,2026-08-14T22:59:22.905810Z,PM-42-EAST,5.49,3.53,2936,0.102,29.2,0
7897fad3-d77b-40f1-9270-d7e0d64550c4,2026-08-17T17:06:22.905810Z,PM-42-EAST,5.15,3.3,2920,0.052,26.8,0
47d60b62-6c4d-4f95-8c7d-13ca887cc67d,2026-08-17T01:19:22.905810Z,PM-42-EAST,5.27,3.7,3120,0.123,19.3,0
36f78886-5a0c-4387-8dee-d382a2995051,2026-08-11T05:58:22.905810Z,PM-42-EAST,4.94,3.1,2891,0.107,17.0,0
53a317a2-4583-4f1d-87cd-e04a014d2295,2026-08-22T22:48:22.905810Z,PM-42-EAST,7.6,4.75,4054,0.484,17.9,1
91d4d0bc-23fd-4b4e-9926-1b0ca41cb1ba,2026-08-09T21:34:22.905810Z,PM-42-EAST,5.31,3.28,2811,0.068,29.9,0
5e45e96a-92ca-4dca-aac2-a847a7dcdc94,2026-08-11T23:32:22.905810Z,PM-42-EAST,4.98,3.74,2967,0.137,21.8,0
db5ceac7-84bc-443c-b832-e4145eeab91c,2026-08-08T21:12:22.905810Z,PM-42-EAST,4.52,3.5,3115,0.103,38.3,0
9cd46ab9-35c1-40a6-8385-044ed9fbd5d1,2026-08-21T17:08:22.905810Z,PM-42-EAST,7.21,5.26,4966,0.473,38.7,1
6a236f02-bf70-4a71-a670-a7f4769a9381,2026-08-08T04:58:22.905810Z,PM-42-EAST,4.6,3.51,2807,0.124,35.4,0
66574207-ad7c-4715-bd02-27ef167c93d8,2026-08-15T04:09:22.905810Z,PM-42-EAST,5.37,3.49,2812,0.137,28.8,0
83ef6281-8a96-4938-a6d1-3b04893a3136,2026-08-13T02:28:22.905810Z,PM-42-EAST,4.67,3.67,2938,0.085,27.7,0
3588ca26-e598-4ec3-b4b9-a8f0e85b7758,2026-08-19T01:24:22.905810Z,PM-42-EAST,4.98,3.32,2805,0.09,16.3,0
12554ed9-8529-4736-8dc2-29f3c82b8e33,2026-08-23T23:42:22.905810Z,PM-42-EAST,4.65,3.06,3085,0.104,37.5,0
20804e91-4e79-42fc-a43b-c7576011c58a,2026-08-17T00:18:22.905810Z,PM-42-EAST,4.8,3.67,3056,0.071,25.6,0
d8b6574d-8161-48c7-a50c-d8cc606725e1,2026-08-23T17:08:22.905810Z,PM-42-EAST,5.49,3.35,3138,0.122,29.4,0
bab628b1-d977-410d-ba26-f8ee77ac6991,2026-08-12T11:39:22.905810Z,PM-42-EAST,5.38,3.77,3183,0.06,34.4,0
979ce6bc-6816-4b2e-8d21-dca98ade3542,2026-08-13T13:26:22.905810Z,PM-42-EAST,4.92,3.66,2923,0.093,35.2,0
754fc0ac-c82e-4cf3-86ed-33914ba7c0c2,2026-08-12T03:56:22.905810Z,PM-42-EAST,4.52,3.09,3074,0.08,25.3,0
ed586bf0-12b3-41c3-94ce-5c301c3369d7,2026-08-19T23:18:22.905810Z,PM-42-EAST,4.56,3.16,2857,0.126,25.3,0
d3d7b52d-db81-470c-9511-f7cc3537f31c,2026-08-06T20:55:22.905810Z,PM-42-EAST,5.13,3.43,3136,0.071,15.2,0
94581f89-100b-4a4a-be68-66e5460031b2,2026-08-25T17:18:22.905810Z,PM-42-EAST,5.44,3.72,3030,0.111,23.0,0
0bbac82b-4bfa-4186-843d-fdbd8417caf5,2026-08-17T22:12:22.905810Z,PM-42-EAST,5.21,3.71,3085,0.137,37.6,0
137a76e5-b315-4d92-a387-0c68022f6535,2026-08-13T07:28:22.905810Z,PM-42-EAST,4.68,3.59,3154,0.1,18.5,0
f43cde99-be9b-46d4-b396-f5d64aa22949,2026-08-24T18:33:22.905810Z,PM-42-EAST,4.79,3.3,3177,0.084,33.9,0
5973e851-acb0-4b43-836d-b462aa060629,2026-08-24T19:30:22.905810Z,PM-42-EAST,8.48,4.58,4667,0.265,32.9,1
a8a90b64-17ac-4e8b-9219-2f5b83d5c7d9,2026-08-10T03:10:22.905810Z,PM-42-EAST,5.45,3.32,2951,0.098,17.4,0
a84b3131-d501-4ec9-972f-152cce6e7618,2026-08-13T17:46:22.905810Z,PM-42-EAST,4.67,3.31,3190,0.1,15.9,0
fd42069f-98ca-402c-a541-487a29457faf,2026-08-25T15:39:22.905810Z,PM-42-EAST,4.85,3.73,2977,0.134,19.3,0
2bbb46c8-772f-45f0-8c1c-9693f4f97157,2026-08-13T01:18:22.905810Z,PM-42-EAST,5.07,3.42,3102,0.124,25.0,0
65ab1d15-62d0-401d-8a9d-17cf6f3f596e,2026-08-18T03:16:22.905810Z,PM-42-EAST,4.86,3.55,3067,0.096,38.4,0
0b54f31b-f902-4560-bb79-78e6fb5326bc,2026-08-12T08:42:22.905810Z,PM-42-EAST,4.66,3.49,2986,0.101,24.1,0
afac17c4-5822-4dbf-8f12-a5f8053461d8,2026-08-11T06:55:22.905810Z,PM-42-EAST,5.5,3.74,3128,0.12,25.0,0
406f5e77-fcc2-40de-a495-9fdd39f9420d,2026-08-22T13:58:22.905810Z,PM-42-EAST,5.47,3.59,2800,0.143,15.2,0
84fd28d7-ef1d-4880-a599-55d55b962b62,2026-08-21T12:33:22.905810Z,PM-42-EAST,4.73,3.09,2914,0.091,31.5,0
5b39dc42-0214-401d-9c8e-11a831ba0116,2026-08-25T13:46:22.905810Z,PM-42-EAST,5.33,3.32,2827,0.067,20.5,0
6e023cbb-ac07-4fde-b36e-a40309598f8e,2026-08-07T07:34:22.905810Z,PM-42-EAST,5.34,3.16,3024,0.097,39.4,0
6a4769a7-3f44-4e1e-b898-2e02f4ada953,2026-08-11T17:18:22.905810Z,PM-42-EAST,5.25,3.02,3126,0.14,23.4,0
b6c081d1-637d-4fdd-b180-af7d6d5b4741,2026-08-23T20:35:22.905810Z,PM-42-EAST,5.45,3.01,3081,0.09,17.1,0
7f3dd809-7b52-417b-9916-0283a67e1ecf,2026-08-08T10:28:22.905810Z,PM-42-EAST,5.09,3.61,3071,0.065,25.0,0
a8a7fe52-1eba-4ab5-9dd9-eed796648c39,2026-08-08T01:48:22.905810Z,PM-42-EAST,4.89,3.2,2997,0.077,29.2,0
3c3d79a8-0878-4fcd-a348-4ab83e007002,2026-08-12T21:14:22.905810Z,PM-42-EAST,5.09,3.58,2826,0.104,31.5,0
a710e59c-39db-4c8a-b7ac-b89fe3499e10,2026-08-24T00:07:22.905810Z,PM-42-EAST,5.19,3.58,3087,0.121,32.4,0
72f665d0-c385-425b-a104-529588a2a8e3,2026-08-16T15:00:22.905810Z,PM-42-EAST,5.03,3.79,3127,0.094,33.5,0
75d6837c-6e0e-4331-afe7-bf8b499eb6cb,2026-08-15T03:53:22.905810Z,PM-42-EAST,5.06,3.68,2930,0.073,29.7,0
74bdbee0-ad89-41fc-b4a2-06234da3153d,2026-08-10T17:10:22.905810Z,PM-42-EAST,4.92,3.61,3149,0.13,29.6,0
1428e7ed-e8f3-435d-a4a1-7787413bdbb3,2026-08-12T05:15:22.905810Z,PM-42-EAST,5.19,3.31,3109,0.095,35.0,0
9e357567-d98e-4375-94f5-2e495a5eabbb,2026-08-15T05:20:22.905810Z,PM-42-EAST,5.02,3.48,3158,0.063,17.3,0
76dc3b03-98f1-4962-9dd0-8efc9efc7c3e,2026-08-18T05:41:22.905810Z,PM-42-EAST,5.17,3.14,2958,0.103,31.1,0
57b3fa2e-576f-4a82-8281-5ee0e18a3e51,2026-08-16T00:18:22.905810Z,PM-42-EAST,4.73,3.38,2864,0.082,39.9,0
2fc84ac5-8f92-448b-8c1e-68fa526c2eed,2026-08-06T06:23:22.905810Z,PM-42-EAST,4.52,3.11,3183,0.063,33.1,0
b0a99906-c177-4c3a-be38-a4a7a009e248,2026-08-07T18:36:22.905810Z,PM-42-EAST,5.16,3.74,3170,0.132,32.5,0
71bca71a-c7bd-42b3-a1ad-ae2b3028e6ac,2026-08-20T14:27:22.905810Z,PM-42-EAST,4.69,3.54,3075,0.147,39.5,0
ada9a794-3245-47f3-85de-b31f1368d5ad,2026-08-19T11:58:22.905810Z,PM-42-EAST,4.97,3.03,3054,0.114,18.2,0
cefe759e-e8b6-4324-85dc-f24a15cc1594,2026-08-25T23:03:22.905810Z,PM-42-EAST,5.28,3.8,2863,0.078,30.9,0
ca75d413-9d8c-45e7-aa77-43c10c2e68ff,2026-08-14T15:00:22.905810Z,PM-42-EAST,8.33,5.73,4416,0.359,21.8,1
44856563-10bc-4fd4-828e-bc4545d51f27,2026-08-11T05:24:22.905810Z,PM-42-EAST,5.12,3.43,2877,0.143,21.2,0
a0a343df-22ce-493a-8f03-4c2c652f07cf,2026-08-15T01:02:22.905810Z,PM-42-EAST,4.56,3.43,3188,0.051,31.5,0
ae88d562-d263-413e-8bfa-a5a4f790d7c2,2026-08-06T16:12:22.905810Z,PM-42-EAST,5.38,3.01,2926,0.091,16.0,0
ba799377-300e-4fd4-8cca-9c7d654f601f,2026-08-26T12:58:22.905810Z,PM-42-EAST,4.97,3.67,2934,0.06,16.2,0
2177f08a-b822-4b81-8628-ce65c5950ddd,2026-08-13T04:31:22.905810Z,PM-42-EAST,4.98,3.05,2801,0.077,25.7,0
f7bafbf8-85f0-401c-96fb-074c8cf9cfa1,2026-08-19T08:06:22.905810Z,PM-42-EAST,4.66,3.11,3125,0.068,34.8,0
35f2473b-f4b9-450f-b7c2-87976b562c09,2026-08-16T16:14:22.905810Z,PM-42-EAST,4.54,3.56,3155,0.111,16.1,0
2c874871-ccd8-4092-bacb-c572eb353659,2026-08-11T16:44:22.905810Z,PM-42-EAST,5.28,3.73,2893,0.058,31.3,0
